4.369823999999999842e+01,7.283750000000000391e+00
4.369832999999999856e+01,7.283780000000000143e+00
4.369491000000000014e+01,7.266390000000000349e+00
4.369491000000000014e+01,7.266490000000000116e+00
4.369491000000000014e+01,7.266530000000000378e+00
4.369496999999999787e+01,7.267870000000000275e+00
4.369716999999999985e+01,7.269560000000000244e+00
4.369680999999999926e+01,7.268699999999999939e+00
4.369637000000000171e+01,7.267660000000000231e+00
4.369633000000000322e+01,7.267579999999999707e+00
4.369628999999999763e+01,7.267479999999999940e+00
4.369617999999999824e+01,7.267220000000000013e+00
4.369615000000000293e+01,7.267149999999999999e+00
4.370459999999999923e+01,7.269849999999999923e+00
4.370468000000000330e+01,7.269940000000000069e+00
4.370515999999999934e+01,7.270520000000000316e+00
4.370524000000000342e+01,7.270620000000000083e+00
4.370526999999999873e+01,7.270640000000000214e+00
4.370427000000000106e+01,7.265620000000000189e+00
4.370429000000000030e+01,7.265670000000000073e+00
4.370430000000000348e+01,7.265690000000000204e+00
4.370430999999999955e+01,7.265749999999999709e+00
4.370472999999999786e+01,7.267360000000000042e+00
4.370488999999999891e+01,7.267920000000000158e+00
4.370490999999999815e+01,7.267990000000000173e+00
4.370494000000000057e+01,7.268069999999999808e+00
4.370515999999999934e+01,7.268729999999999691e+00
4.370528999999999797e+01,7.269169999999999909e+00
4.370532000000000039e+01,7.269239999999999924e+00
4.370535000000000281e+01,7.269339999999999691e+00
4.370546000000000220e+01,7.269709999999999894e+00
4.370562999999999931e+01,7.270209999999999617e+00
4.370566999999999780e+01,7.270270000000000010e+00
4.370358999999999838e+01,7.273220000000000240e+00
4.370362999999999687e+01,7.273089999999999833e+00
4.370380999999999716e+01,7.272369999999999557e+00
4.370389999999999731e+01,7.272090000000000387e+00
4.370389999999999731e+01,7.272070000000000256e+00
4.370391999999999655e+01,7.272009999999999863e+00
4.370409000000000077e+01,7.271300000000000097e+00
4.370412000000000319e+01,7.271200000000000330e+00
4.370414000000000243e+01,7.271099999999999675e+00
4.370633000000000123e+01,7.266350000000000087e+00
4.370627000000000351e+01,7.266390000000000349e+00
4.370584000000000202e+01,7.266659999999999897e+00
4.370577999999999719e+01,7.266700000000000159e+00
4.369982000000000255e+01,7.268419999999999881e+00
4.369982999999999862e+01,7.268469999999999764e+00
4.369984000000000179e+01,7.268519999999999648e+00
4.369986000000000104e+01,7.268570000000000420e+00
4.369988000000000028e+01,7.268629999999999924e+00
4.370009000000000299e+01,7.269260000000000055e+00
4.370011000000000223e+01,7.269330000000000069e+00
4.370013000000000147e+01,7.269389999999999574e+00
4.370040999999999798e+01,7.270270000000000010e+00
4.370042999999999722e+01,7.270330000000000403e+00
4.370044999999999646e+01,7.270400000000000418e+00
4.370062000000000069e+01,7.270920000000000272e+00
4.370071999999999690e+01,7.271209999999999951e+00
4.370074000000000325e+01,7.271259999999999835e+00
4.370074999999999932e+01,7.271289999999999587e+00
4.370076000000000249e+01,7.271329999999999849e+00
4.370103000000000293e+01,7.272109999999999630e+00
4.370105000000000217e+01,7.272170000000000023e+00
4.370141999999999882e+01,7.272920000000000051e+00
4.370147000000000048e+01,7.272960000000000313e+00
4.370186999999999955e+01,7.273279999999999745e+00
4.370192000000000121e+01,7.273329999999999629e+00
4.370197000000000287e+01,7.273380000000000400e+00
4.370230000000000103e+01,7.273620000000000196e+00
4.370349999999999824e+01,7.276069999999999816e+00
4.370342999999999734e+01,7.276019999999999932e+00
4.370306000000000068e+01,7.275789999999999758e+00
4.370302000000000220e+01,7.275760000000000005e+00
4.369863999999999749e+01,7.275100000000000122e+00
4.369870999999999839e+01,7.275030000000000108e+00
4.369964999999999833e+01,7.274239999999999817e+00
4.369968999999999681e+01,7.274210000000000065e+00
4.369975000000000165e+01,7.274160000000000181e+00
4.370035000000000025e+01,7.273659999999999570e+00
4.370040000000000191e+01,7.273620000000000196e+00
4.370262000000000313e+01,7.264710000000000001e+00
4.370262000000000313e+01,7.264619999999999855e+00
4.370262000000000313e+01,7.264079999999999870e+00
4.370262000000000313e+01,7.264000000000000234e+00
4.370260999999999996e+01,7.263910000000000089e+00
4.370260999999999996e+01,7.263709999999999667e+00
4.370259000000000071e+01,7.262529999999999930e+00
4.370259000000000071e+01,7.261720000000000397e+00
4.370447999999999666e+01,7.273410000000000153e+00
4.370441000000000287e+01,7.273579999999999934e+00
4.370434000000000196e+01,7.273719999999999963e+00
4.370416000000000167e+01,7.274090000000000167e+00
4.370036999999999949e+01,7.272689999999999877e+00
4.370040000000000191e+01,7.272750000000000270e+00
4.370065000000000310e+01,7.273220000000000240e+00
4.370087000000000188e+01,7.273609999999999687e+00
4.370092000000000354e+01,7.273690000000000211e+00
4.369677000000000078e+01,7.256240000000000023e+00
4.369680999999999926e+01,7.256420000000000314e+00
4.369711999999999819e+01,7.257649999999999935e+00
4.369821999999999917e+01,7.262679999999999580e+00
4.369769999999999754e+01,7.262819999999999609e+00
4.369727999999999923e+01,7.262920000000000265e+00
4.369585000000000008e+01,7.260819999999999830e+00
4.369680999999999926e+01,7.260550000000000281e+00
4.369702000000000197e+01,7.260489999999999888e+00
4.369771999999999679e+01,7.260279999999999845e+00
4.369753000000000043e+01,7.256240000000000023e+00
4.369763999999999982e+01,7.255329999999999835e+00
4.369876000000000005e+01,7.261219999999999786e+00
4.369953999999999894e+01,7.261339999999999684e+00
4.369959999999999667e+01,7.261350000000000193e+00
4.369968000000000075e+01,7.261370000000000324e+00
4.370013000000000147e+01,7.261440000000000339e+00
4.370033999999999708e+01,7.261470000000000091e+00
4.370040000000000191e+01,7.261479999999999713e+00
4.370311999999999841e+01,7.259739999999999860e+00
4.370302999999999827e+01,7.259769999999999612e+00
4.370204999999999984e+01,7.259619999999999962e+00
4.370199999999999818e+01,7.259619999999999962e+00
4.370067999999999842e+01,7.259430000000000049e+00
4.370062000000000069e+01,7.259420000000000428e+00
4.370056000000000296e+01,7.259409999999999918e+00
4.369959999999999667e+01,7.259249999999999758e+00
4.369881000000000171e+01,7.259140000000000370e+00
4.369825000000000159e+01,7.259050000000000225e+00
4.369816999999999751e+01,7.259030000000000094e+00
4.369785999999999859e+01,7.257729999999999571e+00
4.369796000000000191e+01,7.257729999999999571e+00
4.369857999999999976e+01,7.257760000000000211e+00
4.369892999999999716e+01,7.257780000000000342e+00
4.369957999999999743e+01,7.257830000000000226e+00
4.370029000000000252e+01,7.257880000000000109e+00
4.370071999999999690e+01,7.257900000000000240e+00
4.370078999999999780e+01,7.257909999999999862e+00
4.370085000000000264e+01,7.257909999999999862e+00
4.370161000000000229e+01,7.257970000000000255e+00
4.370168999999999926e+01,7.257979999999999876e+00
4.370174999999999699e+01,7.257979999999999876e+00
4.370177999999999940e+01,7.258009999999999629e+00
4.370213999999999999e+01,7.258029999999999760e+00
4.370221999999999696e+01,7.258029999999999760e+00
4.369706000000000046e+01,7.278730000000000366e+00
4.369707999999999970e+01,7.278599999999999959e+00
4.369709999999999894e+01,7.278319999999999901e+00
4.369566999999999979e+01,7.269180000000000419e+00
4.369566999999999979e+01,7.269059999999999633e+00
4.369518999999999664e+01,7.276449999999999640e+00
4.369525000000000148e+01,7.275929999999999787e+00
4.369527999999999679e+01,7.275730000000000253e+00
4.369534999999999769e+01,7.274879999999999569e+00
4.369541999999999859e+01,7.274070000000000036e+00
4.369545000000000101e+01,7.273839999999999861e+00
4.369825999999999766e+01,7.287110000000000198e+00
4.369825999999999766e+01,7.287200000000000344e+00
4.369440000000000168e+01,7.286819999999999631e+00
4.369445999999999941e+01,7.286679999999999602e+00
4.369447999999999865e+01,7.286629999999999718e+00
4.369454999999999956e+01,7.286550000000000082e+00
4.369465000000000288e+01,7.286529999999999951e+00
4.369498999999999711e+01,7.286590000000000344e+00
4.369982999999999862e+01,7.281950000000000145e+00
4.369989999999999952e+01,7.281869999999999621e+00
4.369984999999999786e+01,7.281450000000000422e+00
4.369980999999999938e+01,7.281010000000000204e+00
4.369977999999999696e+01,7.280940000000000190e+00
4.370116000000000156e+01,7.283290000000000042e+00
4.370118000000000080e+01,7.283229999999999649e+00
4.370159000000000304e+01,7.281930000000000014e+00
4.370161999999999836e+01,7.281839999999999868e+00
4.370165999999999684e+01,7.281710000000000349e+00
4.370192000000000121e+01,7.280780000000000030e+00
4.370192999999999728e+01,7.280750000000000277e+00
4.370092999999999961e+01,7.283290000000000042e+00
4.370094999999999885e+01,7.283380000000000187e+00
4.370112999999999914e+01,7.284239999999999604e+00
4.370114000000000232e+01,7.284340000000000259e+00
4.370074999999999932e+01,7.286749999999999616e+00
4.370076999999999856e+01,7.286679999999999602e+00
4.370096999999999809e+01,7.285899999999999821e+00
4.370100999999999658e+01,7.285739999999999661e+00
4.370105000000000217e+01,7.285590000000000011e+00
4.370107000000000141e+01,7.285510000000000375e+00
4.370114999999999839e+01,7.285249999999999559e+00
4.370136999999999716e+01,7.284469999999999779e+00
4.370139000000000351e+01,7.284399999999999764e+00
4.370143000000000200e+01,7.284270000000000245e+00
4.370156999999999670e+01,7.283760000000000012e+00
4.370161000000000229e+01,7.283640000000000114e+00
4.370163999999999760e+01,7.283540000000000347e+00
4.370165999999999684e+01,7.283470000000000333e+00
4.370183999999999713e+01,7.282930000000000348e+00
4.370186999999999955e+01,7.282849999999999824e+00
4.370204999999999984e+01,7.282239999999999824e+00
4.370206999999999908e+01,7.282180000000000319e+00
4.370210000000000150e+01,7.282070000000000043e+00
4.370228000000000179e+01,7.281520000000000437e+00
4.370239999999999725e+01,7.281100000000000350e+00
4.370241999999999649e+01,7.281049999999999578e+00
4.370241999999999649e+01,7.281030000000000335e+00
4.370242999999999967e+01,7.280999999999999694e+00
4.370244999999999891e+01,7.280949999999999811e+00
4.370266999999999769e+01,7.280219999999999914e+00
4.370087000000000188e+01,7.281920000000000393e+00
4.370073000000000008e+01,7.281930000000000014e+00
4.370069000000000159e+01,7.281939999999999635e+00
4.370170999999999850e+01,7.283579999999999721e+00
4.370244000000000284e+01,7.283999999999999808e+00
4.370250000000000057e+01,7.284029999999999561e+00
4.370280000000000342e+01,7.284220000000000361e+00
4.370284999999999798e+01,7.284250000000000114e+00
4.370291999999999888e+01,7.284290000000000376e+00
4.370344999999999658e+01,7.284580000000000055e+00
4.370351000000000141e+01,7.284620000000000317e+00
4.370389999999999731e+01,7.284849999999999604e+00
4.370394999999999897e+01,7.284880000000000244e+00
4.370400999999999669e+01,7.284919999999999618e+00
4.370454999999999757e+01,7.285230000000000317e+00
4.370506000000000313e+01,7.285499999999999865e+00
4.370514000000000010e+01,7.285540000000000127e+00
4.370145000000000124e+01,7.284430000000000405e+00
4.370217999999999847e+01,7.284819999999999851e+00
4.370262000000000313e+01,7.285050000000000026e+00
4.370320999999999856e+01,7.285389999999999588e+00
4.370371000000000095e+01,7.285680000000000156e+00
4.370432000000000272e+01,7.286019999999999719e+00
4.370488000000000284e+01,7.286360000000000170e+00
4.370159999999999911e+01,7.288339999999999819e+00
4.370163999999999760e+01,7.288230000000000430e+00
4.370185000000000031e+01,7.287560000000000038e+00
4.370188000000000272e+01,7.287460000000000271e+00
4.370190999999999804e+01,7.287359999999999616e+00
4.370228000000000179e+01,7.286170000000000258e+00
4.370253999999999905e+01,7.285289999999999822e+00
4.370282999999999873e+01,7.284309999999999619e+00
4.370286999999999722e+01,7.284159999999999968e+00
4.370304999999999751e+01,7.283610000000000362e+00
4.370306999999999675e+01,7.283520000000000216e+00
4.370217000000000240e+01,7.288759999999999906e+00
4.370213999999999999e+01,7.288840000000000430e+00
4.370188999999999879e+01,7.289369999999999905e+00
4.370170000000000243e+01,7.289799999999999613e+00
4.370139999999999958e+01,7.290379999999999860e+00
4.370266999999999769e+01,7.289100000000000357e+00
4.370268999999999693e+01,7.289019999999999833e+00
4.370295000000000130e+01,7.288210000000000299e+00
4.370297000000000054e+01,7.288129999999999775e+00
4.370300000000000296e+01,7.288030000000000008e+00
4.370336999999999961e+01,7.286819999999999631e+00
4.370354999999999990e+01,7.286200000000000010e+00
4.370392999999999972e+01,7.284939999999999749e+00
4.370396999999999821e+01,7.284790000000000099e+00
4.370414000000000243e+01,7.284239999999999604e+00
4.370416999999999774e+01,7.284150000000000347e+00
4.370418999999999699e+01,7.284069999999999823e+00
4.370441000000000287e+01,7.283380000000000187e+00
4.370443999999999818e+01,7.283269999999999911e+00
4.370447000000000060e+01,7.283170000000000144e+00
4.370472000000000179e+01,7.282379999999999853e+00
4.370472000000000179e+01,7.282359999999999722e+00
4.370476000000000028e+01,7.284600000000000186e+00
4.370477999999999952e+01,7.284519999999999662e+00
4.370481999999999800e+01,7.284390000000000143e+00
4.370495999999999981e+01,7.283940000000000303e+00
4.370499999999999829e+01,7.283809999999999896e+00
4.370503000000000071e+01,7.283689999999999998e+00
4.370530000000000115e+01,7.282759999999999678e+00
4.370530999999999722e+01,7.282729999999999926e+00
4.370532000000000039e+01,7.282700000000000173e+00
4.370532999999999646e+01,7.282680000000000042e+00
4.370533999999999963e+01,7.282619999999999649e+00
4.370548000000000144e+01,7.282130000000000436e+00
4.370550999999999675e+01,7.282049999999999912e+00
4.370324999999999704e+01,7.289539999999999687e+00
4.370327999999999946e+01,7.289460000000000051e+00
4.370354999999999990e+01,7.288560000000000372e+00
4.370356999999999914e+01,7.288499999999999979e+00
4.370360000000000156e+01,7.288400000000000212e+00
4.370398000000000138e+01,7.287149999999999572e+00
4.370400000000000063e+01,7.287079999999999558e+00
4.370414999999999850e+01,7.286559999999999704e+00
4.370481999999999800e+01,7.286539999999999573e+00
4.370459000000000316e+01,7.287370000000000125e+00
4.370456000000000074e+01,7.287469999999999892e+00
4.370452999999999832e+01,7.287560000000000038e+00
4.370421000000000333e+01,7.288619999999999877e+00
4.370416000000000167e+01,7.288789999999999658e+00
4.370412999999999926e+01,7.288890000000000313e+00
4.370383999999999958e+01,7.289850000000000385e+00
4.370380999999999716e+01,7.289950000000000152e+00
4.370192999999999728e+01,7.282879999999999576e+00
4.370259000000000071e+01,7.283249999999999780e+00
4.370264999999999844e+01,7.283280000000000420e+00
4.370271000000000328e+01,7.283310000000000173e+00
4.370302000000000220e+01,7.283489999999999576e+00
4.370313999999999766e+01,7.283559999999999590e+00
4.370362000000000080e+01,7.283830000000000027e+00
4.370367000000000246e+01,7.283859999999999779e+00
4.370373000000000019e+01,7.283900000000000041e+00
4.370411000000000001e+01,7.284119999999999706e+00
4.370423999999999864e+01,7.284200000000000230e+00
4.370470999999999862e+01,7.284480000000000288e+00
4.370485000000000042e+01,7.284559999999999924e+00
4.370526999999999873e+01,7.284810000000000230e+00
4.370535000000000281e+01,7.284849999999999604e+00
4.370447999999999666e+01,7.287429999999999630e+00
4.370403000000000304e+01,7.287180000000000213e+00
4.370391999999999655e+01,7.287119999999999820e+00
4.370286000000000115e+01,7.286520000000000330e+00
4.370306000000000068e+01,7.281399999999999650e+00
4.370304999999999751e+01,7.281419999999999781e+00
4.370298999999999978e+01,7.281939999999999635e+00
4.370295999999999736e+01,7.282180000000000319e+00
4.370266999999999769e+01,7.283199999999999896e+00
4.370262000000000313e+01,7.283360000000000056e+00
4.370246000000000208e+01,7.283940000000000303e+00
4.370293000000000205e+01,7.281920000000000393e+00
4.370233000000000345e+01,7.281559999999999810e+00
4.370815000000000339e+01,7.287410000000000387e+00
4.370806999999999931e+01,7.287289999999999601e+00
4.370555000000000234e+01,7.289509999999999934e+00
4.370544000000000295e+01,7.289460000000000051e+00
4.370129000000000019e+01,7.280380000000000074e+00
4.370130999999999943e+01,7.280389999999999695e+00
4.370152000000000214e+01,7.280509999999999593e+00
4.370275999999999783e+01,7.281220000000000248e+00
4.370320999999999856e+01,7.281480000000000175e+00
4.370362000000000080e+01,7.281719999999999970e+00
4.370421000000000333e+01,7.282060000000000421e+00
4.370589999999999975e+01,7.283030000000000115e+00
4.370647000000000304e+01,7.283350000000000435e+00
4.370703999999999922e+01,7.283669999999999867e+00
4.370302999999999827e+01,7.280339999999999812e+00
4.370277000000000100e+01,7.281200000000000117e+00
4.370167000000000002e+01,7.281839999999999868e+00
4.370203999999999667e+01,7.282029999999999781e+00
4.370071000000000083e+01,7.282180000000000319e+00
4.370071999999999690e+01,7.282770000000000188e+00
4.370069999999999766e+01,7.282969999999999722e+00
4.370067999999999842e+01,7.283269999999999911e+00
4.370067000000000235e+01,7.283360000000000056e+00
4.369888999999999868e+01,7.283949999999999925e+00
4.369906000000000290e+01,7.283979999999999677e+00
4.369930999999999699e+01,7.284029999999999561e+00
4.370027999999999935e+01,7.280579999999999607e+00
4.370000000000000284e+01,7.280770000000000408e+00
4.369989000000000345e+01,7.280850000000000044e+00
4.369986000000000104e+01,7.280870000000000175e+00
4.369966999999999757e+01,7.281019999999999825e+00
4.369939999999999714e+01,7.281259999999999621e+00
4.369962000000000302e+01,7.280910000000000437e+00
4.369895999999999958e+01,7.281390000000000029e+00
4.369829000000000008e+01,7.281859999999999999e+00
4.369749000000000194e+01,7.282210000000000072e+00
4.369740999999999786e+01,7.282149999999999679e+00
4.369740000000000180e+01,7.282149999999999679e+00
4.369738000000000255e+01,7.283059999999999867e+00
4.369731999999999772e+01,7.282849999999999824e+00
4.369921999999999684e+01,7.285009999999999764e+00
4.369919999999999760e+01,7.285160000000000302e+00
4.369919999999999760e+01,7.285239999999999938e+00
4.369917999999999836e+01,7.285470000000000113e+00
4.369910000000000139e+01,7.286369999999999791e+00
4.369908999999999821e+01,7.286450000000000315e+00
4.369908000000000214e+01,7.286539999999999573e+00
4.369901999999999731e+01,7.287180000000000213e+00
4.369901999999999731e+01,7.287279999999999980e+00
4.369975999999999772e+01,7.286570000000000213e+00
4.369977000000000089e+01,7.286480000000000068e+00
4.369986000000000104e+01,7.285429999999999851e+00
4.369986000000000104e+01,7.285359999999999836e+00
4.369986999999999711e+01,7.285269999999999690e+00
4.369995999999999725e+01,7.284220000000000361e+00
4.369995999999999725e+01,7.284150000000000347e+00
4.369968000000000075e+01,7.287399999999999878e+00
4.369968999999999681e+01,7.287270000000000358e+00
4.369975000000000165e+01,7.286649999999999849e+00
4.369915999999999912e+01,7.285000000000000142e+00
4.369894000000000034e+01,7.284959999999999880e+00
4.369861000000000217e+01,7.285379999999999967e+00
4.369868999999999915e+01,7.285389999999999588e+00
4.369872000000000156e+01,7.285400000000000098e+00
4.369910999999999746e+01,7.285459999999999603e+00
4.370098999999999734e+01,7.285580000000000389e+00
4.370058000000000220e+01,7.285499999999999865e+00
4.370051000000000130e+01,7.285479999999999734e+00
4.370045999999999964e+01,7.285470000000000113e+00
4.369991999999999877e+01,7.285370000000000346e+00
4.369980000000000331e+01,7.285350000000000215e+00
4.369926000000000244e+01,7.285260000000000069e+00
4.370067000000000235e+01,7.286730000000000373e+00
4.370047999999999888e+01,7.286699999999999733e+00
4.370044000000000040e+01,7.286690000000000111e+00
4.370036999999999949e+01,7.286679999999999602e+00
4.370006000000000057e+01,7.286620000000000097e+00
4.369982000000000255e+01,7.286579999999999835e+00
4.369968999999999681e+01,7.286559999999999704e+00
4.369915999999999912e+01,7.286459999999999937e+00
4.369903000000000048e+01,7.286439999999999806e+00
4.369868999999999915e+01,7.286389999999999922e+00
4.369865999999999673e+01,7.286380000000000301e+00
4.369863000000000142e+01,7.286380000000000301e+00
4.369839000000000340e+01,7.286340000000000039e+00
4.370053000000000054e+01,7.287630000000000052e+00
4.370060000000000144e+01,7.287639999999999674e+00
4.370065000000000310e+01,7.287670000000000314e+00
4.370083000000000339e+01,7.287790000000000212e+00
4.370120000000000005e+01,7.288050000000000139e+00
4.370134000000000185e+01,7.288149999999999906e+00
4.370147000000000048e+01,7.288249999999999673e+00
4.370167000000000002e+01,7.288389999999999702e+00
4.370172000000000168e+01,7.288420000000000343e+00
4.370210999999999757e+01,7.288710000000000022e+00
4.369812999999999903e+01,7.287130000000000329e+00
4.369836000000000098e+01,7.287169999999999703e+00
4.369832999999999856e+01,7.286360000000000170e+00
4.369821999999999917e+01,7.286419999999999675e+00
4.369818999999999676e+01,7.286430000000000184e+00
4.369807000000000130e+01,7.286439999999999806e+00
4.369740999999999786e+01,7.286330000000000418e+00
4.369733999999999696e+01,7.286310000000000286e+00
4.369686000000000092e+01,7.286229999999999762e+00
4.369673000000000229e+01,7.286200000000000010e+00
4.369595999999999947e+01,7.285899999999999821e+00
4.369595000000000340e+01,7.285969999999999835e+00
4.369592999999999705e+01,7.286279999999999646e+00
4.369588999999999857e+01,7.286640000000000228e+00
4.369588000000000250e+01,7.286739999999999995e+00
4.369639000000000095e+01,7.270059999999999967e+00
4.369644999999999868e+01,7.270159999999999734e+00
